stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
SY196,1495,"DOCTOR LEACH / MANOTICK ARENA",,  45.223241, -75.686552,,,0
SY197,1496,"DOCTOR LEACH / MANOTICK ARENA",,  45.222055, -75.685883,,,0
SY199,1497,"BEAVERWOOD / ANN",,  45.223907, -75.685231,,,0
SY200,2847,"BRIDGE / MAIN",,  45.226824, -75.685521,,,0
SY205,2845,"MAIN / MILL",,  45.225478, -75.684750,,,0
SY210,2846,"MAIN / MILL",,  45.225513, -75.684572,,,0
SY215,1498,"MANOTICK MAIN / CURRIER",,  45.223914, -75.682468,,,0
SY220,1499,"MANOTICK MAIN / CURRIER",,  45.224048, -75.682351,,,0
SY225,2100,"MANOTICK MAIN / EASTMAN",,  45.222014, -75.679770,,,0
SY230,2101,"MANOTICK MAIN / EASTMAN",,  45.222076, -75.679604,,,0
SY235,2102,"MANOTICK MAIN / MAHOGANY HARBOUR",,  45.220153, -75.676334,,,0
SY240,2103,"MANOTICK MAIN / FIREFLY",,  45.220114, -75.675927,,,0
SY245,0838,"MANOTICK MAIN / ISLAND VIEW",,  45.218139, -75.672734,,,0
SY250,2104,"MANOTICK MAIN / ISLAND VIEW",,  45.218045, -75.672251,,,0
SY255,0840,"MANOTICK MAIN / CENTURY",,  45.216172, -75.669541,,,0
SY260,2105,"MANOTICK MAIN / KELLY MARIE",,  45.216353, -75.669679,,,0
SY500,2107,"BRIDGE / KITOMAN",,  45.233307, -75.677226,,,0
SY510,2108,"BRIDGE / KITOMAN",,  45.233630, -75.677043,,,0
SY520,2109,"RIVER / MITCH OWENS",,  45.234312, -75.676791,,,0
SY530,2110,"RIVER / BRIDGE",,  45.234153, -75.677150,,,0
SY540,2111,"RIVER / OLD MILL",,  45.236065, -75.681517,,,0
SY550,2112,"RIVER / OLD MILL",,  45.236021, -75.681772,,,0
SY560,2113,"RIVER / AD. 950",,  45.237274, -75.684544,,,0
SY570,2114,"RIVER / AD. 950",,  45.237167, -75.684609,,,0
SY580,2115,"RIVER / KNOTT",,  45.238023, -75.686099,,,0
SY590,2116,"RIVER / KNOTT",,  45.237998, -75.686355,,,0
SY600,2117,"RIVER / KNOTT",,  45.241700, -75.689435,,,0
SY610,2118,"RIVER / KNOTT",,  45.241367, -75.689389,,,0
SY620,2119,"RIVER / AD. 885",,  45.244115, -75.691108,,,0
SY630,2120,"RIVER / AD. 885",,  45.244053, -75.691249,,,0
SY640,0971,"RIVER / RIDEAU",,  45.248356, -75.694067,,,0
SY650,0972,"RIVER / RIDEAU",,  45.247987, -75.694008,,,0
SY660,2121,"RIVER / NICOLLS ISLAND",,  45.251964, -75.696487,,,0
SY670,2122,"RIVER / NICOLLS ISLAND",,  45.251749, -75.696681,,,0
SY680,0976,"RIVER / AD. 801",,  45.254360, -75.698161,,,0
SY690,0975,"RIVER / AD. 806",,  45.254254, -75.698430,,,0
SY700,2123,"RIVER / AD. 752",,  45.261077, -75.699914,,,0
SY710,2011,"RIVER / AD. 752",,  45.260709, -75.700136,,,0
SZ240,2844,"RIDEAU VALLEY / ROGER STEVENS",,  45.158104, -75.651472,,,0
SZ242,2174,"ROGER STEVENS / SECOND LINE",,  45.150154, -75.671631,,,0
SZ244,2175,"ROGER STEVENS / SECOND LINE",,  45.150217, -75.671771,,,0
SZ245,2843,"RIDEAU VALLEY S / AD. 6666",,  45.154431, -75.648932,,,0
SZ246,2176,"ROGER STEVENS / THIRD LINE",,  45.140707, -75.693512,,,0
SZ248,2177,"ROGER STEVENS / THIRD LINE",,  45.140692, -75.693856,,,0
SZ250,2841,"RIDEAU VALLEY / COMMODORE",,  45.153040, -75.648240,,,0
SZ252,2178,"ROGER STEVENS / TRAILWOOD",,  45.138529, -75.699279,,,0
SZ254,2179,"ROGER STEVENS / TRAILWOOD",,  45.138628, -75.698513,,,0
SZ256,2180,"ROGER STEVENS / JAMES CRAIG",,  45.131966, -75.715211,,,0
SZ258,2181,"ROGER STEVENS / JAMES CRAIG",,  45.131878, -75.715024,,,0
SZ260,2156,"RIDEAU VALLEY S / COMMODORE",,  45.153050, -75.648393,,,0
SZ262,2182,"PERKINS / ROGER STEVENS",,  45.130374, -75.718744,,,0
SZ264,2183,"PERKINS / CHURCH",,  45.130139, -75.716438,,,0
SZ270,2157,"RIDEAU VALLEY / KARS RECTORY",,  45.151228, -75.647771,,,0
SZ299,2184,"RIDEAU VALLEY / OLD WELLINGTON",,  45.149686, -75.647349,,,0
SZ340,3746,"FOURTH LINE / ANDREW",,  45.131734, -75.716624,,,0
SZ345,3747,"FOURTH LINE / ANDREW",,  45.132176, -75.716771,,,0
WA081,9999,"AGRI-FOOD CANADA",,  45.284198, -75.767392,,,0
WA120,0977,"LARKIN / FALLOWFIELD",,  45.280561, -75.774334,,,0
WA130,0981,"LARKIN / FALLOWFIELD",,  45.280668, -75.774154,,,0
WA140,2814,"LARKIN / LAMING",,  45.278639, -75.770573,,,0
WA150,2813,"LARKIN / LAMING",,  45.278503, -75.770460,,,0
WA160,2815,"LARKIN / CARROLL",,  45.279480, -75.768421,,,0
WA170,0978,"LARKIN / CARROLL",,  45.279486, -75.767988,,,0
WA180,2816,"LARKIN / ANDREA",,  45.280820, -75.765510,,,0
WA190,2817,"LARKIN / ANDREA",,  45.280979, -75.765062,,,0
WA200,0980,"LARKIN / ETTRICK",,  45.282178, -75.763925,,,0
WA210,2818,"LARKIN / ETTRICK",,  45.282408, -75.763361,,,0
WA220,2819,"LARKIN / TRIPP",,  45.284228, -75.760954,,,0
WA230,0979,"LARKIN / ORR",,  45.284075, -75.760892,,,0
WA250,2821,"LARKIN / TRIPP",,  45.285410, -75.757331,,,0
WA260,2820,"LARKIN / GREEN",,  45.285617, -75.757265,,,0
WA280,1713,"GREENBANK / FALLOWFIELD",,  45.287540, -75.756857,,,0
WA290,1851,"GREENBANK / LARKIN",,  45.286372, -75.755738,,,0
WA305,0451,"GOLFLINKS / PONDHOLLOW",,  45.258124, -75.721832,,,0
WA320,0964,"GREENBANK / MALVERN",,  45.282906, -75.754126,,,0
WA325,0453,"GOLFLINKS / RUSTWOOD",,  45.257148, -75.717399,,,0
WA334,0668,"CAMBRIAN / GREENBANK",,  45.253155, -75.736360,,,0
WA335,1627,"CAMBRIAN / GREENBANK",,  45.252967, -75.736376,,,0
WA336,0669,"CAMBRIAN / REGATTA",,  45.252091, -75.738630,,,0
WA337,0670,"CAMBRIAN / REGATTA",,  45.251628, -75.739464,,,0
WA338,0671,"CAMBRIAN / RIVER MIST",,  45.251242, -75.740811,,,0
WA340,0456,"GOLFLINKS / SILBRASS",,  45.254923, -75.718347,,,0
WA345,2354,"GOLFLINKS S. / LONGFIELDS",,  45.250973, -75.719637,,,0
WA353,2065,"CAMBRIAN / KILBIRNIE",,  45.255306, -75.730993,,,0
WA357,1206,"CAMBRIAN / KILBIRNIE",,  45.255091, -75.731117,,,0
WA359,2067,"KILBIRNIE / CHEYENNE",,  45.252868, -75.729739,,,0
WA360,0745,"KILBIRNIE / BLACKLEAF",,  45.251958, -75.728248,,,0
WA370,3380,"KILBIRNIE / BLACKLEAF",,  45.251924, -75.728491,,,0
WA372,3381,"KILBIRNIE / CAIRNSMORE",,  45.250223, -75.727202,,,0
WA374,3382,"KILBIRNIE / DUNDONALD",,  45.248136, -75.725982,,,0
WA376,3383,"KILBIRNIE / RAMELTON",,  45.246707, -75.722319,,,0
WA378,3384,"KILBIRNIE / STORMNESS",,  45.244669, -75.721459,,,0
WA379,1040,"KILBIRNIE / KILMARNOCK",,  45.242815, -75.725544,,,0
WA381,8503,"KILBIRNIE / MONDEGO",,  45.242588, -75.726200,,,0
WA382,8490,"KILBIRNIE / GREENBANK",,  45.242383, -75.729468,,,0
WA383,1276,"KILBIRNIE / CEDARDOWN",,  45.244897, -75.721241,,,0
WA384,3387,"KILBIRNIE / SHADEHILL",,  45.246993, -75.723624,,,0
WA386,3388,"KILBIRNIE / SHADEHILL",,  45.248207, -75.725790,,,0
WA388,3389,"KILBIRNIE / CAIRNSMORE",,  45.250736, -75.727233,,,0
WA397,0339,"CENTRE MINTO REC. CENTRE",,  45.252961, -75.733173,,,0
WA399,0340,"CENTRE MINTO REC. CENTRE",,  45.252314, -75.733478,,,0
WA430,0963,"MALVERN / GREENBANK",,  45.283018, -75.754736,,,0
WA440,1750,"MALVERN / VENTNOR",,  45.283053, -75.755213,,,0
WA450,2824,"MALVERN / TRIPP",,  45.281574, -75.756909,,,0
WA460,2822,"MALVERN / THISTLEDOWN",,  45.281296, -75.756977,,,0
WA470,2823,"SHERWAY / MALVERN",,  45.280430, -75.758084,,,0
WA480,0962,"SHERWAY / BURNETT'S GROVE",,  45.279127, -75.757031,,,0
WA490,0960,"SHERWAY / SWEETBRIAR",,  45.279373, -75.757499,,,0
WA500,2825,"SHERWAY / DOLAN",,  45.276970, -75.755988,,,0
WA510,2827,"SHERWAY / TEDWYN",,  45.276192, -75.756699,,,0
WA515,2826,"SHERWAY / CONWAY",,  45.275143, -75.757286,,,0
WA520,2828,"SHERWAY / VANESSA",,  45.274433, -75.758838,,,0
WA530,0961,"SHERWAY / VANESSA",,  45.274226, -75.758866,,,0
WA540,2829,"SHERWAY / FABLE",,  45.275038, -75.763304,,,0
WA550,2830,"SHERWAY / FABLE",,  45.274885, -75.763408,,,0
WA552,0732,"FABLE / WHELAN",,  45.276063, -75.763303,,,0
WA553,0733,"FABLE / WHELAN",,  45.276480, -75.763718,,,0
WA555,1131,"FABLE / MALVERN",,  45.278099, -75.765010,,,0
WA560,1130,"FABLE / MALVERN",,  45.278224, -75.764843,,,0
WA565,1134,"MALVERN / AD. 100",,  45.281295, -75.762407,,,0
WA570,1135,"MALVERN / AD. 101",,  45.280296, -75.759552,,,0
WA575,1132,"MALVERN / AD. 100",,  45.280855, -75.759863,,,0
WA580,0956,"EXETER / CHESTER",,  45.270728, -75.753814,,,0
WA590,1133,"MALVERN / SHERWAY",,  45.280369, -75.758455,,,0
WA595,1136,"SHERWAY / SWEETBRIAR",,  45.280025, -75.758026,,,0
WA600,0959,"EXETER / ANTLER",,  45.271678, -75.753215,,,0
WA610,2831,"WESSEX / AMHERST",,  45.272251, -75.752698,,,0
WA630,0957,"WESSEX / AMHERST",,  45.272503, -75.752656,,,0
WA640,0958,"WESSEX / GLACIER",,  45.273940, -75.752204,,,0
WA650,2832,"WESSEX / GLACIER",,  45.273839, -75.752027,,,0
WA660,2833,"WESSEX / EXETER",,  45.274273, -75.750874,,,0
WA670,2834,"WESSEX / GREENBANK",,  45.274741, -75.749517,,,0
WA680,2835,"WESSEX / GREENBANK",,  45.274841, -75.749669,,,0
WA710,1711,"STRANDHERD / GREENBANK",,  45.270405, -75.746962,,,0
WA720,2837,"STRANDHERD / GREENBANK",,  45.269879, -75.747746,,,0
WA730,2839,"STRANDHERD / JOCKVALE",,  45.269202, -75.750164,,,0
WA740,2838,"STRANDHERD / JOCKVALE",,  45.269013, -75.750268,,,0
WA750,1249,"GREENBANK / STRANDHERD",,  45.269724, -75.746040,,,0
WA755,1248,"GREENBANK / MARKETPLACE",,  45.269668, -75.745774,,,0
WA760,2800,"RIVER MIST / CAMBRIAN",,  45.250843, -75.741087,,,0
WA762,2801,"RIVER MIST / BRAMBLING",,  45.249125, -75.739675,,,0
WA764,2802,"RIVER MIST / BRAMBLING",,  45.248774, -75.739573,,,0
WA766,2803,"RIVER MIST / EGRET",,  45.247107, -75.737998,,,0
WA768,2804,"RIVER MIST / EGRET",,  45.247006, -75.738110,,,0
WA770,2805,"RIVER MIST / DUNDONALD",,  45.244902, -75.736484,,,0
WA772,2806,"RIVER MIST / DUNDONALD",,  45.244657, -75.736046,,,0
WA774,2807,"RIVER MIST / KILBIRNIE",,  45.240822, -75.733981,,,0
WA776,2808,"RIVER MIST / KILBIRNIE",,  45.240817, -75.733706,,,0
WA778,2809,"KILBIRNIE / BREAKSTONE",,  45.241560, -75.731681,,,0
WA780,2810,"KILBIRNIE / BREAKSTONE",,  45.241347, -75.731803,,,0
WA782,2811,"KILBIRNIE / GREENBANK",,  45.242182, -75.729624,,,0
WA815,0310,"JOCKVALE / AD. 3280",,  45.264526, -75.739270,,,0
WA820,1273,"JOCKVALE / LONGFIELDS",,  45.263487, -75.736137,,,0
WA822,0320,"JOCKVALE / AD. 3265",,  45.264660, -75.739194,,,0
WA830,1274,"JOCKVALE / LONGFIELDS",,  45.263375, -75.736202,,,0
WA835,1325,"PONDHOLLOW / RIVERSTONE",,  45.262981, -75.722926,,,0
WA850,1275,"RIVERSTONE / FENCEROW",,  45.260238, -75.728429,,,0
WA855,1327,"PONDHOLLOW / SILVERTHORN",,  45.260262, -75.722619,,,0
WA873,1984,"LONGFIELDS / BREN-MAUR WEST",,  45.262504, -75.734059,,,0
WA874,0274,"LONGFIELDS / ABETTI",,  45.258858, -75.730601,,,0
WA875,0747,"LONGFIELDS / RIVERSTONE",,  45.259567, -75.730850,,,0
WA876,0624,"LONGFIELDS / CAMBRIAN",,  45.256575, -75.728402,,,0
WA878,0746,"LONGFIELDS / GOLFLINKS",,  45.256637, -75.728249,,,0
WA879,1113,"LONGFIELDS / KILSPINDIE",,  45.249987, -75.717509,,,0
WA890,2012,"LONGFIELDS / GOLFLINKS",,  45.251029, -75.720457,,,0
WA891,0434,"LONGFIELDS / GOLFLINKS S.",,  45.250882, -75.720383,,,0
WA892,1990,"LONGFIELDS / KILSPINDIE",,  45.250155, -75.717546,,,0
WA896,1542,"LONGFIELDS / BLACKLEAF",,  45.253006, -75.725476,,,0
WA900,3047,"MARKETPLACE 1A",,  45.269605, -75.742869,,,0
WA910,3047,"MARKETPLACE 2A",,  45.269624, -75.742797,,,0
WA940,3045,"BARRHAVEN CENTRE 1A",,  45.266870, -75.741613,,,0
WA950,3045,"BARRHAVEN CENTRE 2A",,  45.266930, -75.741483,,,0
WB010,4081,"HIGHWAY 417 / GREENBANK",,  45.348134, -75.788887,,,0
WB015,6908,"HIGHWAY 417 / GREENBANK",,  45.347746, -75.789853,,,0
WB020,4080,"GREENBANK / IRIS",,  45.346841, -75.788780,,,0
WB030,4086,"GREENBANK / IRIS",,  45.346955, -75.788461,,,0
WB040,4084,"GREENBANK / MORRISON",,  45.345388, -75.788590,,,0
WB050,2426,"GREENBANK / LISA",,  45.343967, -75.788723,,,0
WB055,8319,"GREENBANK / BASELINE",,  45.342203, -75.788668,,,0
WB060,4062,"GREENBANK / LISA",,  45.344127, -75.788427,,,0
WB065,1695,"GREENBANK / BASELINE",,  45.341651, -75.788190,,,0
WB080,4064,"GREENBANK / MONTEREY",,  45.339847, -75.787511,,,0
WB090,5200,"GREENBANK / MONTEREY",,  45.339800, -75.787154,,,0
WB100,1957,"GREENBANK / MEADOWBANK",,  45.337633, -75.785944,,,0
WB110,1691,"GREENBANK / MEADOWBANK",,  45.337345, -75.786011,,,0
WB120,4092,"GREENBANK / ASHGROVE",,  45.336061, -75.785058,,,0
WB130,5236,"GREENBANK / ASHGROVE",,  45.335440, -75.784963,,,0
WB140,1689,"GREENBANK / BANNER",,  45.332142, -75.782811,,,0
WB150,1690,"GREENBANK / BANNER",,  45.331385, -75.782654,,,0
WB160,1684,"GREENBANK / CANFIELD",,  45.329714, -75.781616,,,0
WB170,1958,"GREENBANK / CRAIG HENRY",,  45.330281, -75.781660,,,0
WB180,1685,"GREENBANK / BELLMAN",,  45.326535, -75.779794,,,0
WB190,1959,"GREENBANK / BELLMAN",,  45.327129, -75.779812,,,0
WB200,1506,"GREENBANK / AD. 250",,  45.324827, -75.778770,,,0
WB210,5844,"GREENBANK / AD. 251",,  45.325376, -75.778763,,,0
WB220,1717,"GREENBANK / GIBBARD",,  45.323255, -75.777782,,,0
WB285,5622,"MCCLELLAN / PAULA",,  45.330825, -75.793965,,,0
WB290,4098,"MCCLELLAN / GRADY",,  45.329027, -75.792737,,,0
WB295,5629,"MCCLELLAN / NANCY",,  45.331173, -75.794136,,,0
WB300,1672,"MCCLELLAN / CRAMER",,  45.329044, -75.792494,,,0
WB310,5201,"MCCLELLAN / HOBART",,  45.326934, -75.790416,,,0
WB320,5202,"MCCLELLAN / HOBART",,  45.327004, -75.790083,,,0
WB330,5203,"MCCLELLAN / RIVERBROOK",,  45.325611, -75.787385,,,0
WB340,5204,"MCCLELLAN / RIVERBROOK",,  45.325836, -75.787483,,,0
WB350,5205,"MCCLELLAN / CAMWOOD",,  45.325074, -75.785030,,,0
WB360,5206,"MCCLELLAN / CAMWOOD",,  45.325195, -75.784953,,,0
WB370,5780,"MCCLELLAN / MIDLAND",,  45.323942, -75.782557,,,0
WB380,1671,"MCCLELLAN / MIDLAND",,  45.323654, -75.782433,,,0
WB390,5207,"MCCLELLAN / CAMWOOD",,  45.321079, -75.783664,,,0
WB420,1670,"MCCLELLAN / SISKIN",,  45.320725, -75.783146,,,0
WB429,2539,"SISKIN / RIVERBROOK",,  45.319513, -75.785423,,,0
WB430,5208,"KNOXDALE / RIVERBROOK",,  45.319431, -75.785308,,,0
WB440,8062,"BELLMAN / MCCLELLAN",,  45.325171, -75.783358,,,0
WB460,6950,"BELLMAN / GREENBANK",,  45.326791, -75.780429,,,0
WB530,5209,"BANNER / OAKMORE",,  45.332413, -75.790207,,,0
WB540,5210,"BANNER / NANCY",,  45.332282, -75.790897,,,0
WB550,5211,"BANNER / PARKMOUNT",,  45.332314, -75.785921,,,0
WB560,5212,"BANNER / PARKMOUNT",,  45.332170, -75.785885,,,0
WB570,5213,"BANNER / PARKMOUNT",,  45.331923, -75.783770,,,0
WC010,4964,"TAVISTOCK / CARLING",,  45.362807, -75.786249,,,0
WC020,5215,"TAVISTOCK / CARLING",,  45.362901, -75.786080,,,0
WC030,5214,"TAVISTOCK / ELMHURST",,  45.360847, -75.785164,,,0
WC040,4963,"TAVISTOCK / ELMHURST",,  45.360900, -75.784975,,,0
WC050,5216,"TAVISTOCK / HENLEY",,  45.359151, -75.784199,,,0
WC060,5217,"HENLEY / TAVISTOCK",,  45.359097, -75.783791,,,0
WC070,4965,"CONNAUGHT / SEVERN",,  45.357816, -75.781741,,,0
WC073,1365,"CONNAUGHT / SEVERN",,  45.357558, -75.781181,,,0
WC075,1358,"CONNAUGHT / ROMAN",,  45.356339, -75.779850,,,0
WC077,1359,"CONNAUGHT / ROMAN",,  45.356218, -75.779984,,,0
WC080,5218,"SEVERN / CONNAUGHT",,  45.357396, -75.781723,,,0
WC090,5219,"SEVERN / ARKELL",,  45.356370, -75.783974,,,0
WC100,4962,"SEVERN / ARKELL",,  45.355952, -75.784405,,,0
WC110,4966,"CLARENDA / ALPINE",,  45.356462, -75.786279,,,0
WC120,4961,"CLARENDA / ALPINE",,  45.356330, -75.786198,,,0
WC130,5221,"CLARENDA / NEVILLE",,  45.355599, -75.789363,,,0
WC140,5220,"NEVILE / CLARENDA",,  45.355205, -75.789438,,,0
WC150,5222,"KELLY / PINECREST",,  45.353517, -75.791635,,,0
WC160,5223,"KELLY / PINECREST",,  45.353384, -75.791557,,,0
WC250,4970,"PINECREST / HIGHWAY 417",,  45.350340, -75.790493,,,0
WC251,5955,"PINECREST / RAMP",,  45.351021, -75.790748,,,0
WC260,4973,"DUMAURIER / PINECREST",,  45.352179, -75.791990,,,0
WC270,4822,"DUMAURIER / PINECREST",,  45.352032, -75.791914,,,0
WC275,5225,"DUMAURIER / AD. 2850",,  45.351265, -75.793072,,,0
WC280,5226,"DUMAURIER / WATSON",,  45.351767, -75.792836,,,0
WC330,2433,"DUMAURIER / ALENMEDE",,  45.347737, -75.797038,,,0
WC340,4971,"DUMAURIER / ALENMEDE",,  45.347512, -75.797014,,,0
WC350,5227,"DUMAURIER / AD. 3055",,  45.348856, -75.797664,,,0
WC355,5229,"DUMAURIER / GRENON",,  45.350471, -75.798647,,,0
WC357,5228,"DUMAURIER / RICHMOND",,  45.351353, -75.800001,,,0
WC360,0314,"DUMAURIER / AD. 3056",,  45.348646, -75.797745,,,0
WC365,5230,"DUMAURIER / BARWELL",,  45.350301, -75.798764,,,0
WC370,5843,"RAMSEY / DUMAURIER",,  45.347843, -75.794187,,,0
WC380,4975,"RAMSEY / DUMAURIER",,  45.348068, -75.794133,,,0
WC390,5235,"RAMSEY / DUMAURIER",,  45.349632, -75.793833,,,0
WC395,5234,"DUMAURIER / RAMSAY",,  45.349941, -75.792936,,,0
WC400,5233,"RAMSEY / AD. 1066",,  45.349291, -75.793927,,,0
WC405,5232,"DUMAURIER / RAMSEY",,  45.350220, -75.792830,,,0
WC500,2384,"2670 QUEENSVIEW",,  45.353293, -75.786360,,,0
WC510,2395,"2600 QUEENSVIEW",,  45.355101, -75.783123,,,0
WC515,4000,"2591 QUEENSVIEW",,  45.355058, -75.783477,,,0
WC520,5231,"2655 QUEENSVIEW",,  45.353606, -75.786049,,,0
WC900,3019,"PINECREST 1A",,  45.350487, -75.791700,,,0
WC910,3019,"PINECREST 2A",,  45.350390, -75.791603,,,0
WD020,0951,"RICHMOND / BASELINE",,  45.334997, -75.812553,,,0
WD030,1142,"RICHMOND / JOHN SUTHERLAND",,  45.336790, -75.811358,,,0
WD040,1143,"RICHMOND / JOHN SUTHERLAND",,  45.337347, -75.811211,,,0
WD050,6435,"RICHMOND / NANAIMO",,  45.342079, -75.808078,,,0
WD080,6459,"RICHMOND / BAYSHORE",,  45.348681, -75.803161,,,0
WD090,6455,"RICHMOND / BAYSHORE",,  45.348923, -75.802591,,,0
WD100,5858,"RICHMOND / RIDGEVALLEY",,  45.349834, -75.801883,,,0
WD110,5856,"RICHMOND / BELLFIELD",,  45.349922, -75.801512,,,0
WD120,6416,"RICHMOND / LOVITT",,  45.352170, -75.799749,,,0
WD130,2434,"RICHMOND / LOVITT",,  45.351739, -75.799874,,,0
WD140,6417,"RICHMOND / GRENON",,  45.353691, -75.798352,,,0
WD150,6421,"RICHMOND / HIGHFIELD",,  45.353481, -75.798380,,,0
WD160,6439,"2881 RICHMOND",,  45.355285, -75.797005,,,0
WD170,6465,"RICHMOND / MARIELLE",,  45.355426, -75.796645,,,0
WD180,6440,"RICHMOND / MARIELLE",,  45.355998, -75.796465,,,0
WD185,5240,"RICHMOND / HIGH",,  45.357648, -75.794997,,,0
WD190,6466,"RICHMOND / PINECREST",,  45.356447, -75.795714,,,0
WD200,5836,"RICHMOND / PINEWOOD",,  45.358836, -75.793616,,,0
WD210,1555,"RICHMOND / CARLING",,  45.359670, -75.793185,,,0
WD230,4882,"RICHMOND / CARLING",,  45.359588, -75.792931,,,0
WD250,6422,"CARLING / BRITANNIA",,  45.360357, -75.793597,,,0
WD260,0865,"CARLING / BRITANNIA",,  45.360085, -75.793295,,,0
WD270,6452,"CARLING / PINECREST",,  45.359456, -75.794898,,,0
WD280,4957,"CARLING / GREENVIEW",,  45.359291, -75.795908,,,0
WD290,5241,"CARLING / HIGH",,  45.358644, -75.797384,,,0
WD300,6463,"CARLING / VICK",,  45.358542, -75.796964,,,0
WD310,4866,"CARLING / RITCHIE",,  45.356948, -75.801196,,,0
WD320,6441,"CARLING / GRENON",,  45.357042, -75.800301,,,0
WD330,5242,"CARLING / SCRIVENS",,  45.356078, -75.803147,,,0
WD340,5243,"CARLING / ROSEVIEW",,  45.355701, -75.803292,,,0
WD350,5244,"CARLING / KEMPSTER",,  45.355102, -75.805341,,,0
WD360,5245,"CARLING / WYLIE",,  45.354511, -75.805910,,,0
WD370,6786,"BAYSHORE / CARLING",,  45.353208, -75.807649,,,0
WD380,6788,"BAYSHORE / CARLING",,  45.353381, -75.807991,,,0
WD385,1169,"WOODRIDGE / AD. 230",,  45.352533, -75.807708,,,0
WD400,5868,"BAYSHORE / WOODRIDGE",,  45.349821, -75.805521,,,0
WD405,1784,"BAYSHORE / WOODRIDGE",,  45.349542, -75.805524,,,0
WD410,6428,"WOODRIDGE / AD. 210",,  45.351869, -75.809490,,,0
WD415,1170,"WOODRIDGE / BAYSHORE PARK",,  45.350606, -75.810399,,,0
WD430,5246,"WOODRIDGE / AD. 124",,  45.350822, -75.810473,,,0
WD450,6430,"WOODRIDGE / AD. 130",,  45.348731, -75.812821,,,0
WD455,1171,"WOODRIDGE / AD. 131",,  45.348685, -75.812617,,,0
WD470,5248,"WOODRIDGE / AD. 104",,  45.347230, -75.813094,,,0
WD475,1168,"WOODRIDGE / AD. 91",,  45.347156, -75.812789,,,0
WD490,5247,"WOODRIDGE / AD. 50",,  45.346485, -75.810411,,,0
WD495,1167,"WOODRIDGE / AD. 71",,  45.346628, -75.810332,,,0
WD530,1222,"WOODRIDGE / BAYSHORE",,  45.348560, -75.806940,,,0
WD555,2867,"WOODRIDGE / BAYSHORE",,  45.348855, -75.806528,,,0
WD557,,"HOLLY ACRES / RAMP",,  45.343602, -75.811390,,,0
WD558,2869,"HOLLY ACRES / RICHMOND",,  45.342955, -75.808501,,,0
WD559,0763,"HOLLY ACRES / BAYSHORE STATION",,  45.344437, -75.814072,,,0
WD560,0764,"HOLLY ACRES / BAYSHORE STATION",,  45.344517, -75.813944,,,0
WD900,3050,"BAYSHORE 1A",,  45.345512, -75.809559,,,0
WD910,3050,"BAYSHORE 2A",,  45.345496, -75.809555,,,0
WD940,3050,"BAYSHORE 3A",,  45.345935, -75.809717,,,0
WD950,3050,"BAYSHORE 4A",,  45.345674, -75.809959,,,0
WD960,3050,"BAYSHORE 4B",,  45.345723, -75.809412,,,0
WE020,0949,"JOHN SUTHERLAND / RICHMOND",,  45.336875, -75.810515,,,0
WE025,0727,"QUEENSWAY CARLETON / IRVING GREENBERG",,  45.336993, -75.807719,,,0
WE026,0728,"QUEENSWAY CARLETON / IRVING GREENBERG",,  45.337128, -75.807768,,,0
WE030,0950,"QUEENSWAY CARLETON / EMERGENCY",,  45.334940, -75.806073,,,0
WE040,0947,"QUEENSWAY CARLETON / EMERGENCY",,  45.335092, -75.805918,,,0
WE050,1391,"BASELINE / CEDARVIEW",,  45.333234, -75.809691,,,0
WE060,2310,"BASELINE / ROBERTSON",,  45.333797, -75.812019,,,0
WE070,0946,"BASELINE / Q.C.H.",,  45.333395, -75.806436,,,0
WE080,0941,"BASELINE / VALLEY STREAM",,  45.333257, -75.806080,,,0
WE090,0945,"BASELINE / SIOUX",,  45.334386, -75.803668,,,0
WE100,0943,"BASELINE / SIOUX",,  45.334524, -75.802936,,,0
WE110,4049,"BASELINE / SANDCASTLE",,  45.335682, -75.800756,,,0
WE120,1698,"BASELINE / SANDCASTLE",,  45.335749, -75.800053,,,0
WE130,5249,"BASELINE / MONTEREY",,  45.337456, -75.798067,,,0
WE140,5250,"BASELINE / MONTEREY",,  45.337293, -75.797993,,,0
WE190,1145,"BASELINE / GUTHRIE",,  45.339071, -75.792905,,,0
WE200,0311,"BASELINE / GUTHRIE",,  45.338908, -75.792831,,,0
WE230,2903,"BASELINE / GREENBANK",,  45.340533, -75.789340,,,0
WE250,4051,"MORRISON / BASELINE",,  45.338909, -75.794477,,,0
WE260,4052,"MORRISON / BASELINE",,  45.338721, -75.794607,,,0
WE270,5260,"MORRISON / DRAPER",,  45.339768, -75.795130,,,0
WE280,5259,"MORRISON / DRAPER",,  45.340228, -75.795251,,,0
WE290,5258,"MORRISON / BERGEN",,  45.342378, -75.796628,,,0
WE300,5257,"MORRISON / BAYLIE",,  45.342883, -75.796724,,,0
WE310,5256,"MORRISON / CONSUL",,  45.344354, -75.797421,,,0
WE320,5255,"MORRISON / CONSUL",,  45.344416, -75.797292,,,0
WE330,1699,"MORRISON / SAXTON",,  45.345261, -75.795750,,,0
WE335,5270,"MORRISON / ASHLEY",,  45.345887, -75.793535,,,0
WE340,5254,"MORRISON / SAXTON",,  45.345215, -75.795547,,,0
WE345,5253,"MORRISON / ASHLEY",,  45.345805, -75.793357,,,0
